ROW_ID,CLUSTER_KMEANS,CLUSTER_HIER,CLUSTER_DBSCAN,IS_OUTLIER
290994,3,2,,0
290995,1,2,,0
290996,3,2,,0
290997,0,2,0.0,0
290998,3,2,,0
290999,2,2,,0
291000,3,2,0.0,0
291001,1,2,,0
291002,3,2,,0
291003,2,2,,0
291004,3,2,,0
291005,1,2,,0
291006,3,2,,0
291007,1,2,,0
291008,3,2,,0
291009,1,2,0.0,0
291010,1,2,,0
291011,2,2,,0
291012,0,2,,0
291013,3,2,,0
291014,1,2,,0
291015,2,2,,0
291016,2,2,,0
291017,3,2,,0
291018,1,2,,0
291019,3,2,,0
291020,3,2,,0
291021,1,2,,0
291022,1,2,0.0,0
291023,1,2,0.0,0
291024,0,2,,0
291025,3,2,,0
291026,3,2,,0
291027,3,2,,0
291028,1,2,,0
291029,1,2,0.0,0
291030,2,2,,0
291031,2,2,,0
291032,3,2,,0
291033,3,2,,0
291034,1,2,,0
291035,3,2,,0
291036,3,2,,0
291037,3,2,,0
291038,1,2,,0
291039,0,2,,0
291040,1,2,,0
291041,2,2,,0
291042,2,2,,0
291043,1,2,,0
291044,4,2,,0
291045,3,2,,0
291046,1,2,,0
291047,3,2,,0
291048,1,2,0.0,0
291049,1,2,,0
291050,0,2,,0
291051,0,2,,0
291052,3,2,,0
291053,3,2,,0
291054,2,2,,0
291055,0,2,,0
291056,1,2,,0
291057,3,2,,0
291058,2,2,,0
291059,1,2,,0
291060,0,2,,0
291061,1,2,,0
291062,3,2,,0
291063,3,2,,0
291064,2,2,,0
291065,0,2,,0
291066,3,2,,0
291067,2,2,,0
291068,1,2,,0
291069,0,2,,0
291070,2,2,,0
291071,3,2,,0
291072,1,2,0.0,0
291073,2,2,,0
291074,1,2,,0
291075,3,2,,0
291076,0,2,,0
291077,0,2,,0
291078,2,2,,0
291079,2,2,,0
291080,0,2,,0
291081,0,2,0.0,0
291082,0,0,,0
291083,0,2,,0
291084,3,2,,0
291085,1,2,,0
291086,1,2,,0
291087,2,2,,0
291088,2,2,,0
291089,1,2,,0
291090,1,2,,0
291091,1,2,,0
291092,1,2,,0
291093,3,2,,0
291094,3,2,,0
291095,1,2,,0
291096,1,2,,0
291097,3,2,,0
291098,1,2,,0
291099,1,2,,0
291100,4,2,0.0,0
291101,1,2,,0
291102,1,2,,0
291103,2,2,,0
291104,3,2,,0
291105,3,2,,0
291106,3,2,,0
291107,1,2,,0
291108,3,2,,0
291109,1,2,,0
291110,1,2,,0
291111,0,2,,0
291112,1,2,,0
291113,1,2,,0
291114,3,2,,0
291115,1,2,,0
291116,2,2,,0
291117,3,2,,0
291118,1,2,,0
291119,0,2,,0
291120,1,2,,0
291121,3,2,,0
291122,3,2,,0
291123,0,2,,0
291124,1,2,,0
291125,3,2,,0
291126,3,2,,0
291127,1,2,,0
291128,1,2,0.0,0
291129,3,2,,0
291130,1,2,,0
291131,1,2,,0
291132,1,2,,0
291133,1,2,,0
291134,0,2,,0
291135,1,2,,0
291136,3,2,,0
291137,0,2,,0
291138,1,2,,0
291139,1,2,,0
291140,3,2,,0
291141,1,2,,0
291142,2,2,,0
291143,0,2,0.0,0
291144,1,2,,0
291145,3,2,,0
291146,1,2,,0
291147,3,2,0.0,0
291148,1,2,,0
291149,2,2,,0
291150,1,2,0.0,0
291151,0,2,,0
291152,2,2,,0
291153,0,2,,0
291154,3,2,,0
291155,3,2,,0
291156,0,2,,0
291157,3,2,,0
291158,0,2,,0
291159,2,2,,0
291160,2,2,,0
291161,1,2,,0
291162,1,2,,0
291163,1,2,,0
291164,3,2,,0
291165,3,2,,0
291166,4,2,,0
291167,3,2,,0
291168,1,2,,0
291169,1,2,,0
291170,0,2,,0
291171,3,2,,0
291172,3,2,,0
291173,1,2,0.0,0
291174,0,2,,0
291175,1,2,,0
291176,3,2,,0
291177,1,2,,0
291178,3,2,,0
291179,2,2,,0
291180,2,2,,0
291181,1,2,,0
291182,3,2,,0
291183,1,2,,0
291184,4,2,,0
291185,3,2,,0
291186,3,2,,0
291187,2,2,,0
291188,1,2,,0
291189,1,2,,0
291190,0,2,,0
291191,1,2,,0
291192,1,2,,0
291193,3,2,,0
291194,0,2,,0
291195,3,2,,0
291196,2,2,,0
291197,0,2,,0
291198,3,2,,0
291199,2,2,,0
291200,4,2,,0
291201,1,2,,0
291202,3,2,,0
291203,3,2,,0
291204,3,2,,0
291205,1,2,,0
291206,0,2,,0
291207,0,2,,0
291208,2,2,,0
291209,2,2,,0
291210,3,2,,0
291211,4,2,,0
291212,1,2,,0
291213,3,2,0.0,0
291214,1,2,,0
291215,1,2,,0
291216,3,2,,0
291217,3,2,,0
291218,1,2,,0
291219,0,2,,0
291220,1,2,,0
291221,0,2,,0
291222,0,2,,0
291223,0,2,,0
291224,1,2,,0
291225,1,2,0.0,0
291226,1,2,,0
291227,3,2,,0
291228,1,2,,0
291229,2,2,,0
291230,3,2,,0
291231,1,2,,0
291232,0,2,,0
291233,3,2,,0
291234,0,2,,0
291235,3,2,,0
291236,3,2,,0
291237,3,2,0.0,0
291238,2,2,,0
291239,1,2,,0
291240,0,2,,0
291241,1,2,,0
291242,3,2,,0
291243,1,2,,0
291244,3,2,,0
291245,1,2,,0
291246,3,2,,0
291247,1,2,,0
291248,1,2,,0
291249,3,2,,0
291250,3,2,,0
291251,1,2,,0
291252,3,2,,0
291253,3,2,,0
291254,1,2,,0
291255,0,2,0.0,0
291256,3,2,,0
291257,0,2,,0
291258,0,0,,0
291259,3,2,,0
291260,3,2,,0
291261,3,2,,0
291262,1,2,,0
291263,3,2,,0
291264,1,2,,0
291265,1,2,,0
291266,1,2,,0
291267,1,2,,0
291268,2,2,,0
291269,3,2,,0
291270,1,2,,0
291271,3,2,,0
291272,1,2,,0
291273,1,2,,0
291274,1,2,0.0,0
291275,2,2,,0
291276,1,2,,0
291277,1,2,,0
291278,0,2,,0
291279,0,2,,0
291280,1,2,0.0,0
291281,1,2,,0
291282,1,2,,0
291283,3,2,,0
291284,0,2,0.0,0
291285,3,2,,0
291286,3,2,,0
291287,3,2,,0
291288,3,2,,0
291289,3,2,,0
291290,3,2,,0
291291,2,2,,0
291292,2,2,,0
291293,1,2,0.0,0
291294,0,2,,0
291295,3,2,,0
291296,3,2,,0
291297,1,2,,0
291298,0,2,,0
291299,2,2,,0
291300,3,2,,0
291301,1,2,,0
291302,3,2,0.0,0
291303,2,2,,0
291304,3,2,,0
291305,1,2,,0
291306,2,2,,0
291307,3,2,,0
291308,3,2,,0
291309,1,2,,0
291310,0,2,,0
291311,1,2,,0
291312,1,2,,0
291313,1,2,,0
291314,1,2,0.0,0
291315,0,2,,0
291316,0,2,,0
291317,3,2,,0
291318,0,2,,0
291319,1,2,,0
291320,0,2,,0
291321,2,2,0.0,0
291322,3,2,,0
291323,0,2,,0
291324,1,2,,0
291325,1,2,,0
291326,3,2,,0
291327,3,2,,0
291328,1,2,,0
291329,2,2,0.0,0
291330,3,2,,0
291331,3,2,,0
291332,1,2,,0
291333,1,2,,0
291334,1,2,,0
291335,1,2,,0
291336,1,2,,0
291337,3,2,,0
291338,1,2,,0
291339,1,2,,0
291340,3,2,,0
291341,1,2,0.0,0
291342,3,2,,0
291343,3,2,,0
291344,3,2,,0
291345,2,2,,0
291346,0,2,0.0,0
291347,3,2,0.0,0
291348,1,2,,0
291349,0,2,,0
291350,2,2,,0
291351,2,2,,0
291352,0,2,,0
291353,3,2,0.0,0
291354,0,2,,0
291355,1,2,,0
291356,3,2,,0
291357,3,2,,0
291358,3,2,,0
291359,3,2,,0
291360,0,2,,0
291361,2,2,,0
291362,1,2,,0
291363,1,2,0.0,0
291364,1,2,,0
291365,0,2,,0
291366,3,2,0.0,0
291367,1,2,,0
291368,0,2,,0
291369,2,2,,0
291370,2,2,,0
291371,0,2,0.0,0
291372,1,2,0.0,0
291373,3,2,,0
291374,0,2,,0
291375,3,2,,0
291376,1,2,0.0,0
291377,1,2,,0
291378,1,2,,0
291379,0,2,,0
291380,0,2,,0
291381,2,2,,0
291382,1,2,,0
291383,3,2,,0
291384,0,2,,0
291385,1,2,,0
291386,1,2,,0
291387,3,2,,0
291388,2,2,,0
291389,3,2,,0
291390,2,2,,0
291391,3,2,,0
291392,3,2,,0
291393,1,2,,0
291394,1,2,0.0,0
291395,3,2,,0
291396,0,2,,0
291397,0,2,,0
291398,2,2,,0
291399,0,2,,0
291400,1,2,,0
291401,3,2,,0
291402,2,2,,0
291403,0,2,,0
291404,3,2,,0
291405,0,2,,0
291406,3,2,,0
291407,1,2,,0
291408,0,2,,0
291409,2,2,,0
291410,2,2,,0
291411,0,2,,0
291412,1,2,,0
291413,1,2,0.0,0
291414,2,2,,0
291415,1,2,,0
291416,3,2,,0
291417,3,2,,0
291418,3,2,,0
291419,3,2,,0
291420,3,2,,0
291421,0,2,0.0,0
291422,1,2,,0
291423,2,2,,0
291424,3,2,,0
291425,3,2,,0
291426,3,2,0.0,0
291427,4,2,,0
291428,0,2,,0
291429,1,2,,0
291430,1,2,,0
291431,1,2,,0
291432,3,2,,0
291433,0,2,0.0,0
291434,2,2,,0
291435,3,2,,0
291436,1,2,,0
291437,2,2,,0
291438,1,2,,0
291439,0,2,,0
291440,1,2,,0
291441,3,2,,0
291442,3,2,0.0,0
291443,3,2,,0
291444,1,2,,0
291445,1,2,,0
291446,3,2,,0
291447,0,2,,0
291448,3,2,,0
291449,3,2,,0
291450,0,2,,0
291451,1,2,,0
291452,2,2,,0
291453,1,2,,0
291454,3,2,,0
291455,3,2,,0
291456,1,2,,0
291457,3,2,,0
291458,1,2,,0
291459,2,2,,0
291460,3,2,,0
291461,2,2,,0
291462,3,2,,0
291463,0,2,,0
291464,1,2,,0
291465,3,2,,0
291466,3,2,,0
291467,3,2,,0
291468,3,2,,0
291469,2,2,,0
291470,2,2,,0
291471,0,2,,0
291472,3,2,,0
291473,3,2,,0
291474,0,2,,0
291475,1,2,,0
291476,2,2,,0
291477,3,2,,0
291478,0,2,,0
291479,3,2,,0
291480,2,2,,0
291481,1,2,,0
291482,1,2,,0
291483,3,2,,0
291484,3,2,,0
291485,1,2,,0
291486,3,2,,0
291487,3,2,,0
291488,3,2,0.0,0
291489,0,2,,0
291490,0,2,,0
291491,3,2,,0
291492,3,2,,0
291493,1,2,,0
291494,3,2,,0
291495,2,2,,0
291496,1,2,,0
291497,1,2,,0
291498,3,2,,0
291499,1,2,,0
291500,2,2,,0
291501,1,2,,0
291502,1,2,,0
291503,0,2,,0
291504,2,2,,0
291505,1,2,,0
291506,3,2,,0
291507,0,2,,0
291508,3,2,,0
291509,3,2,,0
291510,3,2,,0
291511,1,2,,0
291512,0,2,0.0,0
291513,2,2,,0
291514,0,2,,0
291515,0,2,,0
291516,3,2,,0
291517,3,2,,0
291518,3,2,,0
291519,3,2,,0
291520,3,2,,0
291521,3,2,,0
291522,3,2,,0
291523,0,2,,0
291524,0,2,,0
291525,1,2,,0
291526,3,2,,0
291527,3,2,,0
291528,3,2,,0
291529,0,2,,0
291530,1,2,,0
291531,1,2,,0
291532,3,2,,0
291533,1,2,,0
291534,1,2,,0
291535,2,2,,0
291536,1,2,,0
291537,0,2,,0
291538,3,2,,0
291539,0,2,,0
291540,1,2,,0
291541,3,2,,0
291542,0,2,,0
291543,0,2,,0
291544,3,2,,0
291545,0,2,,0
291546,3,2,0.0,0
291547,3,2,,0
291548,2,2,,0
291549,2,2,,0
291550,3,2,,0
291551,1,2,,0
291552,3,2,,0
291553,2,2,,0
291554,1,2,,0
291555,2,2,,0
291556,1,2,0.0,0
291557,3,2,,0
291558,1,2,,0
291559,3,2,,0
291560,3,2,,0
291561,3,2,,0
291562,0,2,,0
291563,1,2,,0
291564,1,2,,0
291565,2,2,,0
291566,1,2,,0
291567,1,2,,0
291568,3,2,,0
291569,2,2,,0
291570,3,2,0.0,0
291571,2,2,,0
291572,1,2,,0
291573,0,2,,0
291574,3,2,,0
291575,1,2,,0
291576,1,2,,0
291577,0,2,,0
291578,3,2,0.0,0
291579,3,2,,0
291580,1,2,,0
291581,3,2,,0
291582,3,2,,0
291583,1,2,,0
291584,3,2,,0
291585,3,2,,0
291586,1,2,,0
291587,1,2,,0
291588,1,2,,0
291589,0,2,,0
291590,3,2,0.0,0
291591,3,2,,0
291592,3,2,,0
291593,2,2,,0
291594,0,2,,0
291595,1,2,,0
291596,3,2,,0
291597,1,2,,0
291598,0,2,,0
291599,3,2,,0
291600,3,2,0.0,0
291601,0,2,,0
291602,1,2,,0
291603,3,2,0.0,0
291604,0,2,,0
291605,1,2,,0
291606,3,2,,0
291607,1,2,,0
291608,2,2,,0
291609,3,2,,0
291610,4,2,,0
291611,3,2,,0
291612,0,2,,0
291613,2,2,,0
291614,3,2,,0
291615,3,2,,0
291616,1,2,,0
291617,2,2,,0
291618,1,2,0.0,0
291619,1,2,,0
291620,3,2,,0
291621,1,2,,0
291622,2,2,,0
291623,2,2,,0
291624,3,2,,0
291625,0,2,0.0,0
291626,4,2,,0
291627,2,2,,0
291628,0,2,,0
291629,1,2,,0
291630,0,2,,0
291631,3,2,,0
291632,1,2,,0
291633,2,2,,0
291634,2,2,,0
291635,1,2,,0
291636,0,2,,0
291637,0,2,,0
291638,1,2,,0
291639,2,2,,0
291640,1,2,,0
291641,2,2,,0
291642,1,2,0.0,0
291643,2,2,,0
291644,1,2,,0
291645,1,2,,0
291646,1,2,,0
291647,3,2,,0
291648,0,2,,0
291649,0,2,,0
291650,2,2,,0
291651,3,2,,0
291652,1,2,,0
291653,3,2,0.0,0
291654,3,2,,0
291655,1,2,,0
291656,3,2,,0
291657,3,2,,0
291658,1,2,,0
291659,2,2,,0
291660,3,2,,0
291661,3,2,,0
291662,2,2,0.0,0
291663,3,2,,0
291664,3,2,,0
291665,2,2,,0
291666,1,2,,0
291667,2,2,,0
291668,3,2,,0
291669,4,2,,0
291670,3,2,,0
291671,1,2,,0
291672,3,2,,0
291673,3,2,,0
291674,2,2,,0
291675,1,2,0.0,0
291676,3,2,,0
291677,0,2,,0
291678,2,2,,0
291679,1,2,,0
291680,4,2,,0
291681,1,2,,0
291682,0,2,,0
291683,1,2,,0
291684,1,2,,0
291685,2,2,,0
291686,2,2,,0
291687,1,2,,0
291688,3,2,,0
291689,0,2,,0
291690,0,2,,0
291691,3,2,,0
291692,1,2,,0
291693,1,2,,0
291694,1,2,,0
291695,1,2,,0
291696,1,2,,0
291697,3,2,,0
291698,1,2,,0
291699,2,2,,0
291700,3,2,,0
291701,0,2,,0
291702,3,2,0.0,0
291703,1,2,,0
291704,1,2,,0
291705,1,2,,0
291706,3,2,,0
291707,1,2,,0
291708,2,2,,0
291709,2,2,,0
291710,3,2,,0
291711,2,2,0.0,0
291712,3,2,,0
291713,1,2,,0
291714,3,2,,0
291715,1,2,,0
291716,1,2,0.0,0
291717,3,2,0.0,0
291718,1,2,,0
291719,3,2,0.0,0
291720,3,2,,0
291721,1,2,,0
291722,1,2,,0
291723,0,2,,0
291724,2,2,,0
291725,0,2,,0
291726,2,2,,0
291727,3,2,,0
291728,1,2,,0
291729,0,2,,0
291730,1,2,,0
291731,3,2,,0
291732,3,2,,0
291733,1,2,,0
291734,1,2,,0
291735,0,2,,0
291736,1,2,,0
291737,0,2,,0
291738,0,2,,0
291739,2,2,0.0,0
291740,0,2,,0
291741,1,2,0.0,0
291742,3,2,,0
291743,1,2,,0
291744,2,2,,0
291745,3,2,,0
291746,3,2,,0
291747,2,2,,0
291748,1,2,,0
291749,1,2,,0
291750,3,2,,0
291751,1,2,,0
291752,0,2,,0
291753,1,2,,0
291754,1,2,,0
291755,3,2,,0
291756,0,2,,0
291757,3,2,,0
291758,3,2,,0
291759,1,2,,0
291760,1,2,,0
291761,2,2,,0
291762,1,2,,0
291763,3,2,,0
291764,3,2,,0
291765,3,2,,0
291766,3,2,,0
291767,3,2,,0
291768,1,2,,0
291769,2,2,,0
291770,2,2,,0
291771,2,2,,0
291772,3,2,,0
291773,3,2,,0
291774,3,2,,0
291775,3,2,,0
291776,2,2,,0
291777,3,2,,0
291778,2,2,,0
291779,1,2,,0
291780,1,2,0.0,0
291781,1,2,,0
291782,3,2,,0
291783,1,2,,0
291784,3,2,,0
291785,4,1,-1.0,1
291786,3,2,,0
291787,1,2,,0
291788,3,2,,0
291789,3,2,,0
291790,1,2,,0
291791,2,2,,0
291792,0,2,,0
291793,1,2,,0
291794,1,2,,0
291795,3,2,,0
291796,3,2,,0
291797,0,2,0.0,0
291798,3,2,,0
291799,3,2,,0
291800,1,2,0.0,0
291801,0,2,,0
291802,0,2,,0
291803,3,2,,0
291804,3,2,0.0,0
291805,1,2,,0
291806,1,2,,0
291807,1,2,,0
291808,3,2,,0
291809,2,2,,0
291810,0,2,,0
291811,1,2,,0
291812,0,2,,0
291813,1,2,,0
291814,1,2,,0
291815,3,2,,0
291816,0,2,,0
291817,2,2,,0
291818,1,2,,0
291819,3,2,,0
291820,3,2,,0
291821,0,2,,0
291822,3,2,,0
291823,0,2,0.0,0
291824,1,2,,0
291825,3,2,,0
291826,1,2,,0
291827,4,1,,0
291828,3,2,,0
291829,2,2,,0
291830,3,2,,0
291831,3,2,,0
291832,2,2,,0
291833,3,2,,0
291834,0,2,,0
291835,1,2,,0
291836,2,2,,0
291837,3,2,,0
291838,1,2,,0
291839,1,2,,0
291840,3,2,,0
291841,3,2,,0
291842,0,2,,0
291843,2,2,,0
291844,2,2,,0
291845,0,2,,0
291846,3,2,,0
291847,3,2,,0
291848,3,2,,0
291849,3,2,,0
291850,3,2,,0
291851,2,2,,0
291852,1,2,,0
291853,4,1,,0
291854,1,2,,0
291855,3,2,,0
291856,3,2,,0
291857,2,2,,0
291858,1,2,,0
291859,3,2,,0
291860,1,2,,0
291861,0,2,,0
291862,3,2,,0
291863,3,2,,0
291864,1,2,,0
291865,2,2,,0
291866,3,2,,0
291867,3,2,,0
291868,1,2,,0
291869,1,2,,0
291870,3,2,,0
291871,1,2,,0
291872,3,2,,0
291873,1,2,,0
291874,1,2,,0
291875,1,2,,0
291876,1,2,,0
291877,3,2,,0
291878,1,2,,0
291879,0,2,,0
291880,2,2,,0
291881,3,2,,0
291882,2,2,,0
291883,4,2,,0
291884,1,2,0.0,0
291885,1,2,0.0,0
291886,3,2,,0
291887,1,2,,0
291888,3,2,,0
291889,3,2,,0
291890,2,2,,0
291891,2,2,,0
291892,3,2,,0
291893,3,2,,0
291894,3,2,,0
291895,3,2,,0
291896,0,2,,0
291897,2,2,,0
291898,0,2,,0
291899,1,2,,0
291900,2,2,,0
291901,2,2,,0
291902,3,2,,0
291903,0,2,,0
291904,3,2,,0
291905,0,2,,0
291906,3,2,,0
291907,1,2,,0
291908,0,2,,0
291909,2,2,,0
291910,1,2,,0
291911,1,2,,0
291912,0,2,,0
291913,3,2,,0
291914,1,2,,0
291915,3,2,,0
291916,3,2,,0
291917,1,2,,0
291918,0,2,,0
291919,0,2,,0
291920,1,2,,0
291921,3,2,,0
291922,2,2,,0
291923,0,2,,0
291924,1,2,,0
291925,1,2,,0
291926,1,2,,0
291927,3,2,,0
291928,1,2,,0
291929,3,2,,0
291930,3,2,,0
291931,0,2,,0
291932,3,2,,0
291933,0,2,,0
291934,1,2,,0
291935,1,2,,0
291936,2,2,,0
291937,1,2,,0
291938,1,2,,0
291939,2,2,0.0,0
291940,3,2,,0
291941,1,2,,0
291942,2,2,0.0,0
291943,3,2,,0
291944,3,2,,0
291945,1,2,,0
291946,3,2,,0
291947,3,2,0.0,0
291948,1,2,,0
291949,1,2,,0
291950,2,2,,0
291951,3,2,,0
291952,3,2,,0
291953,2,2,,0
291954,1,2,,0
291955,3,2,,0
291956,2,2,,0
291957,3,2,,0
291958,4,2,,0
291959,2,2,0.0,0
291960,3,2,,0
291961,1,2,,0
291962,3,2,,0
291963,3,2,,0
291964,3,2,,0
291965,3,2,0.0,0
291966,1,2,,0
291967,1,2,,0
291968,4,2,,0
291969,3,2,,0
291970,2,2,,0
291971,2,2,,0
291972,0,2,,0
291973,2,2,,0
291974,1,2,0.0,0
291975,0,2,,0
291976,0,2,,0
291977,0,2,,0
291978,3,2,,0
291979,0,2,,0
291980,3,2,,0
291981,1,2,,0
291982,1,2,,0
291983,3,2,,0
291984,2,2,,0
291985,3,2,,0
291986,1,2,,0
291987,2,2,,0
291988,0,2,0.0,0
291989,0,2,,0
291990,3,2,0.0,0
291991,1,2,0.0,0
291992,3,2,0.0,0
291993,3,2,,0
291994,4,2,,0
291995,0,2,,0
291996,0,2,,0
291997,1,2,,0
291998,0,2,,0
291999,0,2,,0
292000,3,2,,0
292001,3,2,,0
292002,3,2,0.0,0
292003,0,2,,0
292004,1,2,,0
292005,0,2,,0
292006,3,2,,0
292007,1,2,,0
292008,0,2,,0
292009,1,2,,0
292010,1,2,0.0,0
292011,3,2,,0
292012,2,2,,0
292013,2,2,,0
292014,0,2,0.0,0
292015,1,2,,0
292016,0,2,,0
292017,3,2,,0
292018,0,2,0.0,0
292019,3,2,,0
292020,0,2,0.0,0
292021,3,2,,0
292022,0,2,,0
292023,1,2,,0
292024,0,2,,0
292025,0,2,,0
292026,1,2,0.0,0
292027,3,2,,0
292028,2,2,,0
292029,1,2,,0
292030,2,2,,0
292031,3,2,,0
292032,1,2,,0
292033,0,2,,0
292034,4,1,,0
292035,2,2,,0
292036,1,2,,0
292037,1,2,,0
292038,3,2,,0
292039,0,2,,0
292040,1,2,,0
292041,2,2,,0
292042,0,2,,0
292043,0,2,,0
292044,3,2,,0
292045,1,2,,0
292046,0,2,,0
292047,3,2,,0
292048,3,2,,0
292049,1,2,,0
292050,1,2,,0
292051,2,2,,0
292052,1,2,,0
292053,1,2,,0
292054,0,2,,0
292055,0,2,,0
292056,3,2,,0
292057,3,2,,0
292058,0,2,,0
292059,2,2,0.0,0
292060,1,2,,0
292061,0,2,0.0,0
292062,0,2,,0
292063,3,2,,0
292064,3,2,,0
292065,3,2,,0
292066,1,2,,0
292067,2,2,,0
292068,3,2,,0
292069,0,2,,0
292070,3,2,,0
292071,4,2,,0
292072,2,2,,0
292073,0,2,,0
292074,0,2,,0
292075,3,2,,0
292076,1,2,,0
292077,0,2,,0
292078,3,2,,0
292079,3,2,,0
292080,3,2,,0
292081,0,2,0.0,0
292082,0,2,,0
292083,2,2,,0
292084,0,2,,0
292085,1,2,,0
292086,3,2,,0
292087,0,2,,0
292088,3,2,,0
292089,2,2,,0
292090,1,2,,0
292091,1,2,,0
292092,2,2,,0
292093,3,2,,0
292094,2,2,,0
292095,3,2,,0
292096,2,2,,0
292097,1,2,,0
292098,2,2,,0
292099,1,2,0.0,0
292100,1,2,,0
292101,3,2,0.0,0
292102,3,2,,0
292103,1,2,,0
292104,1,2,0.0,0
292105,1,2,,0
292106,2,2,,0
292107,0,2,,0
292108,3,2,,0
292109,1,2,,0
292110,1,2,,0
292111,3,2,0.0,0
292112,2,2,,0
292113,4,2,,0
292114,4,1,,0
292115,1,2,,0
292116,1,2,,0
292117,3,2,,0
292118,3,2,,0
292119,0,2,,0
292120,1,2,,0
292121,0,2,,0
292122,0,2,,0
292123,3,2,,0
292124,0,2,,0
292125,2,2,,0
292126,1,2,,0
292127,3,2,,0
292128,3,2,,0
292129,3,2,,0
292130,3,2,,0
292131,1,2,,0
292132,3,2,0.0,0
292133,1,2,,0
292134,3,2,,0
292135,3,2,,0
292136,1,2,,0
292137,3,2,,0
292138,2,2,,0
292139,1,2,0.0,0
292140,2,2,,0
292141,1,2,,0
292142,3,2,,0
292143,0,2,,0
292144,1,2,,0
292145,2,2,,0
292146,1,2,,0
292147,1,2,,0
292148,2,2,,0
292149,3,2,,0
292150,0,2,,0
292151,1,2,,0
292152,3,2,,0
292153,0,2,,0
292154,1,2,,0
292155,0,2,,0
292156,3,2,,0
292157,3,2,0.0,0
292158,2,2,,0
292159,3,2,,0
292160,1,2,,0
292161,1,2,,0
292162,3,2,,0
292163,2,2,,0
292164,1,2,,0
292165,0,2,,0
292166,1,2,,0
292167,3,2,,0
292168,1,2,,0
292169,3,2,,0
292170,3,2,,0
292171,1,2,,0
292172,3,2,,0
292173,0,2,,0
292174,1,2,,0
292175,2,2,,0
292176,3,2,,0
292177,3,2,,0
292178,3,2,,0
292179,0,0,,0
292180,1,2,,0
292181,2,2,,0
292182,3,2,0.0,0
292183,3,2,,0
292184,1,2,,0
292185,3,2,,0
292186,0,2,,0
292187,3,2,,0
292188,1,2,0.0,0
292189,3,2,,0
292190,1,2,,0
292191,1,2,,0
292192,3,2,0.0,0
292193,2,2,,0
292194,3,2,,0
292195,2,2,,0
292196,0,2,,0
292197,1,2,,0
292198,3,2,,0
292199,3,2,,0
292200,3,2,,0
292201,3,2,,0
292202,0,2,,0
292203,2,2,,0
292204,2,2,,0
292205,1,2,0.0,0
292206,0,2,,0
292207,2,2,,0
292208,3,2,,0
292209,3,2,,0
292210,2,2,,0
292211,2,2,,0
292212,1,2,,0
292213,1,2,,0
292214,2,2,,0
292215,3,2,,0
292216,0,2,,0
292217,0,2,,0
292218,1,2,,0
292219,1,2,,0
292220,2,2,,0
292221,3,2,,0
292222,0,2,,0
292223,3,2,,0
292224,0,2,,0
292225,3,2,,0
292226,1,2,,0
292227,3,2,,0
292228,0,2,,0
292229,0,2,,0
292230,3,2,,0
292231,3,2,,0
292232,0,2,,0
292233,0,2,,0
292234,1,2,,0
292235,3,2,,0
292236,0,2,,0
292237,3,2,,0
292238,2,2,,0
292239,3,2,,0
292240,3,2,,0
292241,3,2,,0
292242,2,2,,0
292243,3,2,,0
292244,0,2,,0
292245,0,2,0.0,0
292246,0,2,,0
292247,1,2,,0
292248,0,2,,0
292249,3,2,,0
292250,0,2,,0
292251,1,2,0.0,0
292252,0,2,,0
292253,1,2,,0
292254,4,2,,0
292255,3,2,,0
292256,2,2,,0
292257,1,2,,0
292258,1,2,,0
292259,2,2,,0
292260,2,2,,0
292261,3,2,,0
292262,3,2,0.0,0
292263,1,2,,0
292264,1,2,0.0,0
292265,0,2,,0
292266,0,2,,0
292267,3,2,,0
292268,3,2,,0
292269,1,2,,0
292270,2,2,,0
292271,3,2,0.0,0
292272,3,2,,0
292273,0,2,,0
292274,1,2,0.0,0
292275,0,2,,0
292276,1,2,,0
292277,2,2,,0
292278,2,2,,0
292279,1,2,,0
292280,0,2,,0
292281,1,2,,0
292282,0,2,0.0,0
292283,2,2,,0
292284,0,2,,0
292285,3,2,,0
292286,1,2,,0
292287,1,2,,0
292288,1,2,,0
292289,3,2,,0
292290,0,2,,0
292291,3,2,,0
292292,1,2,,0
292293,1,2,,0
292294,3,2,,0
292295,1,2,,0
292296,2,2,,0
292297,3,2,,0
292298,3,2,,0
292299,1,2,,0
292300,3,2,,0
292301,0,2,,0
292302,1,2,,0
292303,3,2,,0
292304,1,2,,0
292305,3,2,,0
292306,2,2,,0
292307,0,2,,0
292308,1,2,,0
292309,1,2,,0
292310,1,2,,0
292311,3,2,,0
292312,2,2,,0
292313,1,2,,0
292314,3,2,,0
292315,1,2,,0
292316,1,2,,0
292317,1,2,,0
292318,3,2,,0
292319,2,2,,0
292320,2,2,,0
292321,0,2,,0
292322,1,2,,0
292323,3,2,,0
292324,0,2,,0
292325,3,2,,0
292326,2,2,,0
292327,1,2,,0
292328,0,2,,0
292329,2,2,,0
292330,3,2,,0
292331,0,2,,0
292332,1,2,0.0,0
292333,1,2,,0
292334,1,2,0.0,0
292335,0,2,,0
292336,1,2,,0
292337,1,2,,0
292338,2,2,,0
292339,0,2,,0
292340,0,2,,0
292341,3,2,,0
292342,2,2,,0
292343,2,2,,0
292344,0,2,,0
292345,0,2,,0
292346,2,2,,0
292347,3,2,,0
292348,3,2,,0
292349,1,2,,0
292350,2,2,,0
292351,1,2,,0
292352,1,2,,0
292353,1,2,,0
292354,3,2,,0
