PC1,PC2,CLUSTER_KMEANS
-1.1124017,-1.2064968,2
2.969472,0.9904271,0
3.4882054,1.1620672,0
3.1345646,4.528,0
-1.2934505,-0.9839053,2
-1.7381436,-0.49778783,2
-2.2722805,0.21677579,2
5.0549808,2.9403603,0
-2.0322063,1.9214319,3
2.017534,0.88764775,4
2.806462,4.228964,0
0.5868193,1.8147511,3
3.0941112,-0.033411097,4
-1.1137787,-1.3082838,2
-2.3543637,-1.3346457,2
-0.7357063,-3.205887,2
3.0566509,-1.5648237,4
0.33932862,-0.64423454,4
3.142723,2.0618675,0
3.574979,2.8341558,0
-1.7399614,0.9308093,3
-1.8664361,2.4233327,3
-1.696793,-1.1596941,2
-0.24377581,2.6837504,3
4.4842696,-2.03161,0
-1.7649864,-2.1837788,2
-0.22987314,-0.13944232,4
-0.7609155,2.6642513,3
-1.2179838,-2.035755,2
0.56303394,-1.9677005,4
-2.0981104,-0.22272669,2
-1.345603,2.1463628,3
2.4442616,1.3927958,0
3.5904021,-1.0452499,0
-1.4172571,-1.3976432,2
-0.8489748,-1.109497,2
-1.4695317,3.5812054,3
0.32970685,-3.3756576,2
-0.40123558,-1.8235657,2
7.1917324,1.3790686,0
1.2746239,-1.6135435,4
-2.6579778,3.1472373,3
-1.7247398,2.1707816,3
-1.7392895,-0.5324226,2
-0.15228046,1.9388355,3
-1.8266743,1.9554116,3
-1.8560209,3.5137374,3
-1.9039388,2.1686287,3
-0.4313186,0.8813492,3
0.98654616,1.0518309,1
-1.333325,0.8787603,3
1.2770954,4.797948,3
0.7273108,0.8270565,4
-1.4687406,2.6676915,3
-0.6392628,-2.6056676,2
2.0216074,-0.38405612,0
-1.0652665,-0.49901453,2
5.668974,3.0156407,0
-0.82368886,1.2761216,3
-0.16491723,3.679646,1
0.27232423,2.4531748,3
-1.2577589,1.0458221,3
0.45878097,-0.5477138,4
-1.6231214,-2.4856873,2
-1.4986167,0.50115484,3
-1.5202844,2.8284826,3
-1.0051128,-2.1589386,2
-1.0742347,-0.32601923,2
-0.12223767,-1.1788213,2
-0.037866965,-0.2475361,2
-0.19915745,3.682408,3
-2.1939106,1.3106765,3
2.8962822,-1.3880645,4
-2.2026117,1.4060698,3
-0.84939075,-1.3111279,2
-1.949737,-0.08620642,2
4.6790533,-0.004664112,4
-1.5899283,0.44415992,3
-0.66288996,2.2469366,3
-0.39825162,0.3344049,4
-1.2553612,2.7203424,3
-1.7628697,0.28949392,3
1.7153484,-1.7633789,4
-1.4264412,0.27322763,3
-0.1944813,2.4541433,3
0.36426866,1.7392392,3
0.48444194,0.7154844,0
0.7151532,2.7186801,3
-0.20554365,-0.01481742,2
-0.35510376,-2.963196,2
-0.77167976,-3.385073,2
-1.7897115,3.013338,3
-2.1757238,-2.747819,2
-1.8310951,-0.4321714,2
-1.0825504,-1.9149811,2
-0.09326971,0.34152788,3
1.9066101,0.2660739,4
-1.4693903,-1.7294278,2
-1.3681089,0.407936,3
0.33353072,-2.241543,4
3.2830029,-1.7226149,0
-1.0449175,0.07577895,3
-1.751321,2.4504151,3
4.2639813,-0.61649466,0
-0.6465777,-1.3248341,2
-2.0165656,-1.914256,2
-0.925768,0.533592,3
-1.1789194,1.132709,3
-0.87350976,3.6741443,3
-1.1823415,4.0590563,3
-1.6010103,-1.3687164,2
-1.2997779,2.2143502,3
-1.0858982,0.6701401,3
0.87687397,0.8596969,4
-2.0767238,-0.72940207,2
-0.36088875,-1.665016,2
-1.0049831,-0.6049668,2
2.9372003,1.1914109,1
-2.0306408,-0.034104694,2
0.23503257,1.3781755,1
0.3974146,-1.4518961,4
0.030216707,-1.9339716,2
-1.3630804,-0.41678303,2
2.4045682,2.5801415,0
-1.6761302,-1.5238175,2
-2.157795,-1.2497578,2
1.2911711,-1.0507431,4
3.8339372,1.1100749,0
-0.022043796,-2.2546039,2
-1.3545663,-0.56748533,2
-1.5664171,-3.5482602,2
-1.8273253,-1.4649633,2
-0.54001427,1.755341,3
-1.0713234,-2.4976525,2
-1.1141725,-0.14845535,2
2.9528582,1.2160316,0
1.1948339,-0.6812824,4
-1.3599889,-1.8235136,2
-0.80044425,-0.33257914,2
-1.3341197,1.2436621,3
-1.36108,-0.85109574,2
-0.9445826,-0.7212592,2
5.135259,-1.3438054,0
1.236209,-0.47841033,4
5.008789,-1.6061751,0
-1.7833483,-1.5229274,2
-1.9151208,-1.4260414,2
-1.8368255,4.152257,3
1.0846426,0.8880275,4
-1.3086795,0.48226196,3
3.4779472,1.1225314,0
-0.7411033,2.388706,3
-0.75255877,1.3688536,3
0.9255921,0.4449051,4
-0.64266324,-1.0466741,2
-1.6310134,-0.30857617,2
1.596871,-1.5822212,1
-1.6358017,3.0624657,3
0.6882935,-2.2696958,4
-2.0971403,1.7193364,3
4.05114,-0.6852435,4
-2.4154532,-1.4938667,2
-1.1345226,-0.42010576,2
6.165759,-1.2141695,0
-0.42868903,0.124117136,1
5.959462,1.1116831,0
3.713844,-3.34412,0
-1.3563608,3.8205743,3
-2.1952748,-0.809265,2
4.8328805,0.42029104,0
-0.662387,2.6100035,3
0.8971741,0.31115592,4
-1.8860682,-0.8796558,2
-1.481573,-1.8608996,2
-1.5963671,0.7860935,3
-0.17094083,2.4219058,3
0.7613828,4.2612066,3
2.2652345,0.09651911,4
-0.060113184,-0.9123093,2
-0.86690146,0.615984,3
0.19600557,-0.9824342,2
1.8744363,2.511199,1
-2.155026,2.30305,3
-1.3323005,0.55968845,3
-0.6951184,-0.744723,2
3.0327291,-0.94803107,4
3.797556,0.3318894,0
-1.2217755,-1.5624844,2
4.9181995,2.1817214,0
0.7397678,1.0777535,3
-1.3121709,-2.4644916,2
-0.6057683,-0.16679041,3
-2.3332562,0.102331,2
-2.0011265,-0.49272585,2
-1.9248692,-1.2427657,2
3.737158,2.6823938,0
-1.4918355,-1.6509612,2
-1.0871625,0.5299942,3
-1.9665906,2.2428718,3
2.0193284,0.46540552,4
-0.4907227,-0.63404924,2
-0.31785935,-3.6220043,2
-2.2621007,1.6954114,3
-0.6026043,-1.0587722,2
-1.0817553,0.039449945,2
-1.1798139,-1.5881622,2
-1.5573958,0.44093442,3
-0.86188823,-0.15144552,2
3.8727515,0.78596574,0
-1.7116065,0.31809655,3
0.639629,-0.081612036,4
-0.25908902,0.23836936,3
0.5502278,-1.6162469,4
2.6013424,2.9625432,0
1.4708748,-1.3757175,0
-0.752364,-0.2547246,2
1.1185265,-3.3564095,1
1.2933865,-1.2273185,0
1.2986162,-0.20118837,4
-1.9455954,4.4647145,3
-0.94592625,-1.775919,2
3.5089796,0.17450292,0
-1.3579983,-1.7146336,2
-1.0268742,1.8063519,3
-2.0020812,-0.8408192,2
0.43955603,0.024658702,4
-1.1842471,5.096221,3
-1.0756097,-2.1981792,2
-0.08649295,-1.4432322,2
-1.8465718,-1.4288008,2
0.16323547,-2.7640438,2
-0.66159564,1.2088953,3
0.5136261,-1.8759108,4
2.155661,1.3902357,4
-2.2536201,0.4475195,3
-1.9410964,0.9896167,3
-0.599126,-0.43551123,2
-2.1193929,3.155091,3
-1.736369,0.8051835,3
0.44634876,0.15306772,4
-1.7122357,-3.3546531,2
-0.1752355,2.8955448,3
-1.1930314,1.2707468,3
-0.7619869,-2.1380088,2
1.7384326,-3.3752518,0
1.0879091,-2.8196285,4
0.79241717,-0.21441936,4
-1.6801951,3.3915367,3
0.66789526,-0.31287974,4
-0.04593598,1.0306588,3
-1.0828471,-1.3154184,2
-0.95007133,0.03472219,2
0.5814558,-1.0305368,4
1.2340847,-0.22687449,4
-1.2977579,-0.6157432,2
-0.90011024,2.8700328,3
-1.0159845,2.0028327,3
-1.5322868,-2.3823814,2
1.9752374,-0.9096067,0
-1.7373979,-0.27933457,2
-0.5791733,-1.331949,2
0.1337868,2.1416297,3
-1.6692902,0.3341507,3
-1.3361892,-1.9527979,2
1.0039053,-1.7230526,4
-1.8731275,2.209918,3
-1.0787575,0.38274056,3
-0.2090571,-0.6769785,4
0.64364684,1.1789341,4
-0.50263095,0.37258795,3
-1.4028283,1.2331045,3
-1.941148,-0.8117249,2
-1.1272913,-0.5905988,2
-1.6461104,-0.32494426,2
-1.0877174,2.6941242,3
-2.230544,-2.034864,2
-0.527853,-0.6591576,2
2.0727096,1.5155786,0
-1.7846826,-0.43567348,2
-0.04940062,0.90167826,3
-2.1628058,0.63646257,3
-2.0585992,2.6930974,3
-2.0335047,-2.7008917,2
-1.1312727,-1.3440276,2
-1.8040231,1.2910771,3
0.20424168,-2.5813842,2
-1.460703,1.7434633,3
-0.18614505,-1.6135064,2
3.7445302,2.5133193,0
4.0111475,-0.87298065,0
2.8499517,-1.7050022,4
-1.9977999,2.5088305,3
0.3997352,-0.9357212,2
-1.6456059,1.9748471,3
-1.2296369,-0.61261463,2
2.067347,-1.722175,0
2.4428928,0.7838936,0
-1.5313668,2.5502603,3
-1.9756929,2.1962123,3
0.3834507,-1.3556665,4
-1.2864088,0.8749026,3
-1.1345209,-2.1589937,2
0.2952144,1.6051778,3
1.3717628,-0.86100775,0
-0.34370226,1.3694768,3
2.2311072,0.19766136,4
1.4315659,-3.3814654,4
-1.1425897,2.2304475,3
-1.5938865,1.4646513,3
-2.305555,-1.2583112,2
-0.23494735,2.9218144,3
3.8777015,3.1867645,0
-0.7595413,-0.4500051,2
2.9790552,0.96496713,4
2.5428007,-0.0022872575,0
-0.55330807,0.02010785,2
-1.9655051,-0.39212966,2
-1.0023022,-1.0069935,2
1.83823,0.5967339,0
3.9941409,0.06880593,0
-1.5020189,4.171276,3
-1.6049584,-1.0956072,2
-0.8728995,2.8816404,3
-1.5403589,1.1657563,3
-1.5513322,1.6327456,3
1.5685786,0.10100874,1
-1.792256,-0.27897725,2
-1.5398138,0.10222536,3
0.74428415,-0.14508502,4
0.15545492,-0.09519757,4
-1.9861702,2.204049,3
0.08875326,1.1859082,3
-1.937754,-2.148584,2
3.835844,0.37554866,0
-1.2328056,-1.6824205,2
-1.6068786,-2.9879098,2
-0.124505624,-0.87400097,2
1.9555291,-0.19073366,4
-1.8209904,1.4522877,3
5.8117027,0.88362324,0
2.8075635,1.5992265,0
-1.1389865,-1.8290906,2
-1.8423917,0.5078331,3
4.990478,0.014144108,0
-0.6695818,3.7914414,3
-1.5956272,-1.44917,2
-2.0809019,3.767619,3
-1.1258541,0.5998068,3
-1.3632414,1.6463761,3
-2.0177896,1.1471801,3
0.14669088,-0.93016106,4
3.0620646,1.7882054,0
0.49236384,-0.6048914,4
-1.9147351,2.4519,3
-1.7741668,1.3850077,3
-2.1991572,-0.6240438,2
-2.0456576,-2.9243414,2
-0.43406838,-0.888847,2
-0.54278195,-1.3732399,2
-1.1138691,-1.4963976,2
-1.6717223,-0.21084641,2
1.9045532,-0.17080544,1
0.29263115,-4.9194946,2
1.491882,-0.0054839235,4
-2.156591,-2.657373,2
-2.2160778,3.582944,3
-0.5662559,1.1378438,3
-1.3296155,-1.321056,2
1.0930675,0.88789195,4
4.099955,-2.8827567,0
-0.42651218,2.0462747,3
-1.4360787,2.5858417,3
-1.432354,-3.0839791,2
3.4040124,-0.448468,0
0.36451802,-1.5094022,4
-0.7062222,-1.2770011,2
-0.60522646,2.0050564,3
-2.292543,2.7166471,3
-1.6361889,-1.0341101,2
-1.1840351,1.2089992,3
-0.5366777,-0.04135691,3
-1.1406933,-1.8611814,2
-1.9487787,5.5764155,3
0.8079408,2.159348,3
-0.79048073,0.92580956,3
0.53940153,0.10009988,4
-0.14695604,2.682629,3
2.7320592,2.7956355,1
-0.9063927,1.269518,3
6.7858405,-0.66231394,0
2.2048979,-0.7280438,4
-1.7665774,-1.2991754,2
0.65117687,2.3360512,3
-1.790213,-0.9628058,2
-0.7358512,-2.928155,1
0.0031636395,3.159813,3
-2.1936893,1.1758745,3
-0.003364894,2.1707573,3
-0.13303299,-1.2213196,4
-1.3335527,3.2581506,3
4.3734217,2.3224125,0
-1.3060714,0.6183482,3
4.1563334,0.96992326,0
-2.3682158,-4.2413836,2
2.658633,-1.0219908,4
-1.5200796,-2.53897,2
-2.6702838,4.1601,3
5.5214,-0.070626296,0
-0.87188506,-0.6919335,2
0.25756803,0.22819376,4
-0.36735517,-0.9501625,2
0.58400464,-1.3813554,4
-0.79875517,2.1381104,3
-0.9257184,0.19373529,3
8.839474,0.6999185,0
-0.050604373,-0.044985436,4
3.0652125,-0.36133444,0
0.34508651,2.0028124,4
-2.0200393,1.85981,3
-0.6503405,1.1960918,3
-1.1673647,2.8350356,3
-0.81233996,0.0068369154,2
-2.3457263,-2.7045484,2
0.044859152,0.24359591,4
3.3917952,-2.0416732,4
-0.9419831,-1.7637128,2
-2.252663,-3.0902457,2
-0.38524452,-1.3457056,2
-1.8216051,1.2909875,3
-2.0489447,0.035910062,2
-1.3674873,1.4276328,3
1.7038567,0.06515464,0
-0.835044,1.2630488,3
1.5540776,1.4272571,4
-0.88928735,1.9311149,3
-0.9465278,-1.5008321,2
-1.8013076,-0.83664316,2
-1.2083488,2.1174047,3
-0.82722473,0.17369744,3
1.438618,1.0617888,4
-0.39253116,-0.73636246,2
-0.3872607,-0.42244783,4
-1.7770078,2.6809742,3
-0.68389344,-3.5521193,2
-1.4562076,2.49447,3
0.064299464,0.16510713,4
2.7987275,0.6607515,4
-0.1731817,1.5783124,3
-1.0859264,1.2559825,3
-0.75520194,0.716206,3
0.45378435,-3.1660929,4
-1.7464837,-0.7762261,2
-1.4043522,1.7640721,3
-0.4190204,-2.3349867,2
-2.5519388,-0.46025437,2
-0.13437545,0.621339,3
-2.1474292,2.3476837,3
-1.4209425,3.0599892,3
0.71520567,-1.5754672,2
-0.5969471,0.9803899,3
-1.9345818,2.8272371,3
-2.4147773,-1.300344,2
-0.88119906,0.21823488,3
-0.7932123,0.972513,3
-0.46975747,-1.3140925,1
-2.34331,-0.8866752,2
1.2386662,0.19382693,4
4.726895,-0.7986493,0
-1.5180677,0.7376596,3
-1.3687184,-2.3471146,2
3.107643,4.032168,0
-1.8622781,1.4069996,3
-1.5244787,-2.8781552,2
1.4546207,0.44950825,0
0.57729024,2.1185277,3
0.14013366,-1.7778903,4
-0.44617748,0.7382497,3
1.4852005,-1.2355322,4
-0.90911627,-0.8252673,2
2.6128838,0.20555079,1
-2.2623746,-2.454614,2
0.9080203,-0.458049,4
-0.11145298,-0.62731975,4
-1.1882628,-0.50289243,2
-1.5172813,-1.7252634,2
3.570279,1.501673,0
6.187725,-1.0610619,0
2.4921286,3.3220756,0
-1.2919065,1.0316541,3
-0.18011683,-0.54216915,4
-1.9303753,0.74169207,3
-0.3263344,-2.7034113,2
4.2315326,-0.31593406,0
0.08250606,-1.2616016,2
4.1509504,-0.230047,0
-2.2146146,-2.8605201,2
0.1977976,-0.7299525,4
1.3773799,-3.1138167,2
-0.6540358,0.1086003,2
-0.9933107,-1.993892,2
-2.212929,3.5297182,3
0.9955404,0.96088856,4
2.8335216,-0.812363,0
-1.5323373,2.3062773,3
1.0769097,-0.72807604,4
1.3408242,-2.4147267,1
-1.6068847,1.5832373,3
-0.35604566,0.10884915,2
-1.5332061,0.8165211,3
-1.9318982,0.8792376,3
-0.9904146,1.6822768,3
-1.7032194,2.0357237,3
-1.5132024,0.69058675,3
2.3806105,-0.34791577,0
-1.3230625,-1.1065489,2
0.34205806,0.31689462,3
1.1951168,-0.80483955,4
2.035542,0.2691047,0
-1.1072503,0.546516,3
-2.2401946,-2.821784,2
0.46594378,-1.0680622,4
0.32064116,-2.9904103,2
-0.57824945,2.2354043,3
-2.0455484,-0.24191289,2
-0.8749955,-0.33699027,2
2.870469,1.4050939,0
-2.295411,-2.796011,2
1.4469471,2.4201992,4
0.878775,-0.15805034,4
1.095729,-0.53252286,4
-0.98961896,1.7931477,3
1.7429713,-2.4050884,1
0.6432351,-1.7281542,4
1.1991203,0.66324276,4
0.78992397,2.6300602,3
-0.9389297,-0.4450981,2
-1.1305757,-0.62576884,2
-1.9944952,-0.96263385,2
2.7771242,2.570421,0
-2.2415397,3.2872925,3
-0.61105293,1.2156583,3
1.3006561,-2.3128018,2
-0.014054688,-2.529879,2
-1.7494373,-0.19583489,2
-0.64685607,1.757363,3
-0.87825793,-1.1031132,2
-1.8283385,-2.1266384,2
0.14975132,-1.2611327,4
-1.4170389,-0.13940579,2
-1.7971288,0.57330024,3
-1.7606281,-2.262698,2
0.56351256,0.87769693,3
-1.5060778,-2.431767,2
-0.75199234,-1.9492004,2
-1.6224517,-3.1397953,2
1.6204038,-1.0847856,4
-1.6855291,-2.6481092,2
1.0711724,-1.4088289,4
-1.8150542,-0.6218853,2
1.2783853,2.1528084,3
2.9272203,-0.059893984,0
2.3552368,-1.6475067,4
3.3947022,-4.6754937,4
6.8948326,1.9382236,0
4.7896833,-2.9723244,0
-1.6526307,-0.3682527,2
-0.49448562,-1.4610808,2
0.5368838,-0.5542439,4
-1.1307359,0.84008205,3
0.04154164,-2.4698608,2
-0.13944829,3.710651,3
-1.9614308,-0.62043506,2
-2.121771,-0.5105732,2
-1.2732278,1.0148898,3
3.228379,-0.3046797,4
-0.94579077,1.748951,3
3.441343,-1.6569259,4
2.3550777,1.5192522,0
-0.7819659,2.519699,3
3.6783574,0.9061068,0
0.9407944,-1.1280688,2
-1.4753804,1.6915258,3
-2.4615626,-1.0248343,2
4.233121,3.0413857,0
-1.6445113,-3.6276047,2
-2.094765,0.69286686,3
0.017900918,-0.6898091,2
-0.3160617,-0.9127175,2
-0.44798103,-1.2539647,2
-1.2332712,0.085068375,3
-2.27486,-3.0474825,2
-1.6680201,0.78863347,3
-0.39931133,0.079109535,2
-0.22670342,-0.5259014,4
-1.9984684,1.1809386,3
-1.6608335,0.59415996,3
-0.48192552,-0.7755333,2
-2.0689633,-1.6224885,2
0.64089316,0.2914686,4
-1.8339843,1.2232507,3
0.37578684,-4.3422804,2
-1.2600669,-0.7912545,2
4.197379,-1.8516462,0
-1.3170822,-0.52073944,2
0.057953104,-0.28266183,4
-0.62348247,-1.4943613,2
1.8400195,2.9588153,3
-0.019166695,-3.17548,2
-1.3711071,0.9122172,3
0.42347658,-1.582971,4
1.6743207,-3.8416753,4
0.12913619,2.5892472,3
4.657729,-0.8200226,0
0.93182504,1.145293,4
-1.0158569,-1.6566018,2
-1.8522736,-1.6718297,2
-0.9993621,2.6681209,3
-1.220778,-2.3645816,2
3.3765404,-2.1627703,4
-0.24748968,-0.5159823,2
1.0722162,0.26490253,4
-1.2548643,2.5333188,3
-0.42908168,-0.054017458,2
-1.7249198,-0.0022301842,2
-0.83117825,-1.1497014,2
0.19591072,-3.2023678,2
1.0389249,-0.65818375,4
-1.8460876,-0.20605397,2
0.68211305,-0.27691734,4
-0.9157631,1.0564543,3
-1.7726642,0.9604234,3
3.47596,3.6601286,0
-2.1149373,2.840752,3
-1.728857,0.5887741,3
1.3992087,2.6311345,0
1.6333873,-0.69808525,4
2.305068,-2.9029572,1
-0.7018456,-2.7429264,2
-1.559953,-2.8395276,2
2.2918737,-2.5418253,4
0.7787525,0.31095496,4
-0.074158736,-1.2353487,4
-0.9828687,1.161477,3
-1.8810385,1.1162183,3
0.39940536,-2.974567,2
-1.3153335,0.7134435,3
-0.95985556,-0.10213281,3
3.0099485,1.0746832,0
1.2618594,0.28458962,0
-1.4416872,1.8624064,3
-1.8200831,4.879175,3
-1.7335113,-1.2928727,2
-1.392702,0.9015453,3
0.6382794,-1.0915875,4
3.4860635,1.7741716,0
-1.463879,1.5309101,3
-0.40495518,0.4397184,3
-2.0761108,1.6357449,3
-1.8257453,-0.88149,2
-0.20789385,-1.487968,2
3.1777222,0.30505294,4
-1.3436332,-1.860491,2
-0.63022506,-1.424052,2
-1.9665242,-0.38574052,2
-1.8871065,-2.2407632,2
0.33094397,1.072712,3
-0.3038527,-1.1679358,2
-1.2594738,-0.51329815,2
0.0989442,-0.5227165,4
-1.5478934,2.1369548,3
-1.8086388,1.5861694,3
-0.19749767,0.8922839,3
-0.94049877,0.2520028,3
-2.1241934,-0.75615734,2
0.6706706,0.5949793,0
-0.013390692,-1.8866445,4
-2.2107759,-0.27148372,2
-2.129174,2.6816187,3
-0.52299684,-2.2944496,2
-0.47479102,0.75710267,3
2.6967106,2.1847866,0
1.2043597,0.16684999,4
2.1419616,-1.3939266,4
-0.2904775,-0.6068571,2
-0.6078206,-2.5697966,2
-1.3761302,-1.79195,2
-1.452153,1.0935044,3
-1.9114531,-0.36613914,2
4.155814,-0.23549156,0
-1.1672517,-0.5258597,2
-0.541202,-1.0343776,2
-0.13670051,0.056332905,4
-1.7119721,-1.4857507,2
-1.91251,0.22309986,3
6.2974615,-1.9578302,0
-1.7753328,-0.53013194,2
-2.322329,-0.86272436,2
0.12680128,1.5208474,3
-0.39561763,-1.6481751,2
8.080451,0.3013878,0
2.1474624,1.1199389,4
3.2795827,-1.8783461,0
-0.44472733,1.5195163,3
2.3264084,-2.319557,0
-2.247248,-0.99812466,2
-1.3250154,0.40594244,3
1.9431372,2.0693846,0
-0.50144607,-3.5017166,2
0.19587639,2.5646691,3
-2.214693,1.5155466,3
0.65530044,-1.6926153,4
-1.0092903,-1.5678217,2
-1.3427006,-1.1424868,2
-2.404261,0.78371227,3
-1.7098869,-1.3780887,2
-0.67012143,2.727526,1
-1.1920685,1.3246748,3
-0.5433461,-0.35591066,2
0.94907653,3.4554374,3
0.337334,-1.0531737,4
0.7090333,1.688575,3
-1.873451,1.2615174,3
-2.2562718,-1.8195702,2
6.7553654,-0.8394587,0
-1.4681486,-0.31998938,2
-1.1280688,-0.21174513,2
-0.25731757,-2.5298069,2
-1.5101588,1.6645138,3
2.9984412,-1.1465719,0
-0.84248257,-0.5230262,2
-1.9507757,2.015274,3
-0.37912744,2.5540621,3
-1.8215588,2.217556,3
-1.9559499,0.32864568,3
-1.2092758,0.6755123,3
1.1753159,0.85730803,4
-0.08592374,-0.97716105,4
-0.42075917,-0.85352206,2
-0.57696545,-0.5338091,2
-1.7031082,1.1173118,3
4.052609,-1.1007726,0
-2.1360397,0.9423357,3
-1.8630855,1.211022,3
-1.8593334,-0.2861822,2
-1.6743882,3.0741024,3
3.0924828,0.19279088,4
-1.6243827,1.4589058,3
-1.3453413,-0.79144454,2
2.9851398,-1.2851878,0
-2.2637932,-0.5529578,2
-2.3005772,2.281663,3
-1.7205896,0.1681752,2
-1.555894,0.10958631,3
-1.8186785,-3.762652,2
-1.6703914,-0.4504357,2
-1.4056715,-0.9735631,2
-1.1960828,-2.6767995,2
3.5074756,-0.2071649,0
-1.8731486,3.6343765,3
-0.8341831,-1.4384271,2
-1.0420334,1.3468803,3
8.058033,-0.2524568,0
-1.285355,-0.15460895,2
0.38192174,-2.2543597,2
1.922499,-0.15784289,0
-0.7296787,-1.1614045,2
1.9985636,-2.2351785,2
-1.8320025,0.8861271,3
-1.7921895,0.32043624,3
-0.10624249,-0.9786169,4
-0.8824396,-0.490574,2
-1.4640951,1.9120541,3
-0.070276886,4.520523,1
-0.6473844,0.1726463,3
0.56858706,-0.4550748,4
-1.8382589,-1.9602667,2
-1.3023218,4.7971234,3
-0.3323876,1.1860213,3
4.311016,1.3025714,0
-1.8483554,-3.0245175,2
-1.4959788,0.56951046,3
-0.5846208,1.1700462,3
-0.7378551,-0.21214652,3
-0.9619494,-1.5477462,2
0.25265208,-0.8942223,4
0.7820178,-1.8654248,4
-1.7984716,-1.512034,2
-1.0211208,0.33803838,3
1.4626899,-1.441252,4
-0.6998746,0.1798774,3
0.029878804,-0.8606911,4
-0.52785236,-2.288264,2
0.273577,-1.2199248,2
-1.565405,-0.9760271,2
6.579429,3.2308846,0
2.0858192,2.5462558,0
-1.241032,1.6702574,3
-1.0749595,0.15649237,3
-0.70064104,-2.0962026,2
-1.2945544,-1.4728627,2
-1.9028729,-2.4762626,2
-0.9977506,-0.3712363,2
-1.2649785,-0.7125718,2
-1.9658989,-0.5625258,2
-2.0852892,-1.3123325,2
0.46604836,-1.3567511,4
1.0316659,-1.5017326,4
3.3734016,3.3788521,0
-2.2367527,2.442563,3
0.6102177,1.914338,3
-1.2990714,1.4519966,3
-0.15539579,1.0474019,3
0.3040759,-0.18646713,4
-1.5767317,-1.1878638,2
-1.1774958,4.471352,3
4.036496,0.32751873,0
1.0833905,-0.44821933,4
-0.124340534,-0.6364019,2
-0.36948475,0.2583928,3
0.20123425,-1.6462425,1
4.5577083,2.1106598,0
-1.8727639,-1.0838019,2
-0.9858648,-1.3933295,2
-1.3339416,1.8329502,3
-0.84057206,-1.0167474,2
3.4277437,-1.4885588,4
-1.9111232,-0.08873874,2
-1.959004,-0.8739965,2
-1.4435949,1.0591424,3
-0.06780662,-5.174786,2
2.9650009,-0.5379891,0
-1.2141789,-2.1601024,2
1.360255,-1.5888935,4
-1.2588825,2.1497324,3
4.9981318,-0.22638465,0
-1.3437668,1.7799163,3
0.2223245,-1.2024658,4
0.78181595,-2.2093687,4
-1.6494246,5.1724324,3
-1.7772056,-1.8910145,2
-1.7511667,-0.47218063,2
-0.86366135,-0.87892675,2
-1.8547717,-2.5925627,2
0.309118,2.4385695,3
1.9370184,-0.3678314,0
1.7393228,-1.8680304,0
-2.1882496,-3.6386468,2
-0.084617004,1.658107,3
0.8698954,-0.61923397,0
-0.5747272,-3.255707,2
-0.2717281,1.5058453,3
1.7617692,-0.24925588,4
-1.9950074,1.4598372,3
1.7679509,-0.26847082,4
5.184611,0.5245369,0
-1.1505162,-0.42084885,2
-0.2441998,-1.2087195,2
-0.13830723,3.3333275,3
-1.4221534,0.58931285,3
-0.32439375,-2.2283797,2
-2.128688,-0.789885,2
-1.7176675,1.1748114,3
-1.702417,-0.7522377,2
-1.3787874,-0.17091951,2
-0.50310904,-0.1739806,2
-0.31225502,3.1837573,3
-1.2800969,-2.203188,2
-2.1823406,-2.6266055,2
3.796914,0.9024361,0
0.28297874,0.7219108,3
-0.59901726,1.6155028,3
0.18630527,-3.2068622,1
-1.4320704,1.0092719,3
0.6815647,5.266931,3
0.2236969,-0.20251024,4
-1.8828565,1.5518391,3
2.2629106,-0.47045216,4
2.3900259,-1.7852359,0
2.6176465,2.027719,0
-0.06216009,0.26301497,3
0.4599745,-1.9092044,2
-1.396835,2.3331995,3
6.688622,-1.2285954,0
-1.7836083,1.7794819,3
-1.5914111,2.4894404,3
-1.4619803,-0.31467345,2
-1.3227028,0.4002678,3
-2.102561,-2.2505774,2
-0.4895677,-0.3940796,3
-0.71803546,-1.4009326,2
-2.2779138,-0.0023079142,2
-0.37212065,0.27452743,3
2.4477344,-1.2955854,0
-1.8556029,0.098205134,2
0.81696135,1.9929924,3
-2.1199408,-3.3843908,2
-1.4431709,2.815322,3
4.731241,2.149182,0
-1.7891011,-0.06724538,2
-1.6305918,2.3817909,3
1.5151516,0.19064005,4
-2.324071,1.6909424,3
-1.7764364,3.7815816,3
-1.5952319,0.5561626,3
-2.1394083,4.81043,3
7.027557,2.4239798,0
-2.0388417,-3.1947055,2
-0.66758054,0.62474877,3
-1.1631806,-0.9223311,2
-0.47036293,-1.2465765,2
7.653915,0.8765525,4
-1.2762295,1.2354858,3
-1.9723465,0.56883013,3
-1.5484058,-1.7230301,2
-1.593393,-1.075594,2
-1.7907256,-1.0983194,2
2.6710634,0.8715974,4
-1.0748538,-1.3643049,2
-0.97722685,-0.79283327,2
0.16078526,-0.48708564,4
7.921135,-0.31007874,0
-1.7774274,-3.2522604,2
-1.4156581,-1.253278,2
-0.41707858,-2.3732238,2
-1.9884378,-2.237149,2
-1.9654173,-1.234553,2
-1.4297225,0.9591388,3
0.13536899,-0.2757933,2
2.8077574,1.421089,0
-1.0718071,0.876985,3
4.9317474,0.06649411,0
0.75755566,1.9986584,3
-0.18768324,-0.32554632,2
-0.8801488,0.9798997,3
-1.7411134,-1.6382782,2
2.902491,2.4075525,0
